Log file open, 02/04/23 09:48:42
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED025E00][000008B9ED3A0000 52] iPadPro97, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED022800][000008B9ED3A5000 52] iPadPro2_129, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED028200][000008B9ED3A7800 52] iPad5, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED029000][000008B9ED3AA000 52] iPad6, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED027800][000008B9ED3AC800 52] iPad7, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED029E00][000008B9ED382800 52] iPad8, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED028600][000008B9ED370000 52] iPad9, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED029A00][000008B9ED375000 52] iPad10, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED025A00][000008B9ED377800 52] iPadPro11, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED027C00][000008B9ED37A000 52] iPadPro2_11, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED029200][000008B9ED37C800 52] iPadPro3_11, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02A000][000008B9ED3A2800 52] iPadPro4_11, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED028800][000008B9ED3B0000 52] iPadPro3_129, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02AE00][000008B9ED3B5000 52] iPadPro4_129, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED029600][000008B9ED3B7800 52] iPadPro5_129, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02AA00][000008B9ED3BA000 52] iPadPro6_129, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED027400][000008B9ED3BC800 52] AppleTV, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED028C00][000008B9ED372800 52] AppleTV4K, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02A200][000008B9ED3C0000 52] AppleTV2_4K, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02B000][000008B9ED3C5000 52] TVOS, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02C200][000008B9ED3CA000 52] Mac, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02C400][000008B9ED3C7800 52] MacEditor, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02BE00][000008B9ED3CC800 52] MacClient, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02BA00][000008B9ED3B2800 52] MacServer, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02B800][000008B9ED3D2800 52] Linux, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02BC00][000008B9ED3D0000 52] LinuxEditor, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02C000][000008B9ED3D7800 52] LinuxArm64Editor, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02C800][000008B9ED3DA000 52] LinuxArm64, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED029800][000008B9ED3DC800 52] LinuxClient, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02CA00][000008B9ED3C2800 52] LinuxArm64Client, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02AC00][000008B9ED3E0000 52] LinuxServer, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02A800][000008B9ED3E5000 52] LinuxArm64Server, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02B400][000008B9ED3E7800 52] Android, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED028400][000008B9ED3EA000 52] Android_Preview_OpenGL, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED029400][000008B9ED3EC800 52] Android_Preview_Vulkan, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02D000][000008B9ED3D5000 52] Android_Low, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02C600][000008B9ED3F0000 52] Android_Mid, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02DE00][000008B9ED3F5000 52] Android_High, 
[2023.02.04-08.48.47:098][  0]LogDeviceProfileManager: 	[000008B9ED02CE00][000008B9ED3F7800 52] Android_Default, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02DA00][000008B9ED3FA000 52] Android_Adreno4xx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED029C00][000008B9ED3FC800 52] Android_Adreno5xx_Low, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02A600][000008B9ED3E2800 52] Android_Adreno5xx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02D200][000008B9ED390000 52] Android_Adreno6xx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02E000][000008B9ED395000 52] Android_Adreno6xx_Vulkan, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02B200][000008B9ED397800 52] Android_Adreno7xx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02EE00][000008B9ED39A000 52] Android_Adreno7xx_Vulkan, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02D600][000008B9ED39C800 52] Android_Mali_T6xx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02EA00][000008B9ED3F2800 52] Android_Mali_T7xx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02A400][000008B9ED400000 52] Android_Mali_T8xx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02B600][000008B9ED405000 52] Android_Mali_G71, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02E200][000008B9ED407800 52] Android_Mali_G72, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02F000][000008B9ED40A000 52] Android_Mali_G72_Vulkan, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02D800][000008B9ED40C800 52] Android_Mali_G76, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02FE00][000008B9ED392800 52] Android_Mali_G76_Vulkan, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02E600][000008B9ED410000 52] Android_Mali_G77, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02FA00][000008B9ED415000 52] Android_Mali_G77_Vulkan, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02CC00][000008B9ED417800 52] Android_Mali_G78, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02DC00][000008B9ED41A000 52] Android_Mali_G78_Vulkan, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED02F200][000008B9ED41C800 52] Android_Mali_G710, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9EC94F600][000008B9ED402800 52] Android_Mali_G710_Vulkan, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9E58AC200][000008B9ED420000 52] Android_Xclipse_920, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED450000][000008B9ED425000 52] Android_Xclipse_920_Vulkan, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED451200][000008B9ED427800 52] Android_Vulkan_SM5, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED451000][000008B9ED42A000 52] Android_PowerVR_G6xxx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED451E00][000008B9ED42C800 52] Android_PowerVR_GT7xxx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED450800][000008B9ED412800 52] Android_PowerVR_GE8xxx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED450E00][000008B9ED430000 52] Android_PowerVR_GM9xxx, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED450C00][000008B9ED435000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED450600][000008B9ED437800 52] Android_TegraK1, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED452E00][000008B9ED43A000 52] Android_Unknown_Vulkan, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED450200][000008B9ED43C800 52] Oculus_Quest, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED452A00][000008B9ED422800 52] Oculus_Quest2, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: 	[000008B9ED451A00][000008B9ED440000 52] HoloLens, 
[2023.02.04-08.48.47:099][  0]LogDeviceProfileManager: Active device profile: [000008B9ED024400][000008B9DCC12800 52] WindowsEditor
[2023.02.04-08.48.47:099][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.04-08.48.47:099][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.04-08.48.47:133][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.04-08.48.47:134][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.04-08.48.47:135][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.04-08.48.47:140][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.02.04-08.48.47:140][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.04-08.48.47:140][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.04-08.48.47:140][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.04-08.48.47:140][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.04-08.48.47:145][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="E:/Travail/ProjectUnreal/GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/PlanteAlienGameJam.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/Travail/ProjectUnreal/GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Intermediate/TurnkeyReport_1.log" -log="E:/Travail/ProjectUnreal/GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Intermediate/TurnkeyLog_1.log" -project="E:/Travail/ProjectUnreal/GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/PlanteAlienGameJam.uproject"  -Device=Win64@DESKTOP-P4A76FT'
[2023.02.04-08.48.47:145][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""E:/Travail/ProjectUnreal/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="E:/Travail/ProjectUnreal/GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/PlanteAlienGameJam.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/Travail/ProjectUnreal/GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Intermediate/TurnkeyReport_1.log" -log="E:/Travail/ProjectUnreal/GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Intermediate/TurnkeyLog_1.log" -project="E:/Travail/ProjectUnreal/GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/PlanteAlienGameJam.uproject"  -Device=Win64@DESKTOP-P4A76FT" -nocompile -nocompileuat ]
[2023.02.04-08.48.47:213][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
